"ID";"Woningkenmerken";"RegioS";"Perioden";"GemiddeldAardgasverbruik_1";"GemiddeldElektriciteitsverbruik_2";"Stadsverwarming_3"
"18005";"ZW10300";"GM0017";"2015JJ00";"    2080";"    3370";"       ."
"18006";"ZW10300";"GM0017";"2016JJ00";"    2220";"    3310";"       ."
"18007";"ZW10300";"GM0017";"2017JJ00";"    2080";"    3260";""
"18008";"ZW10300";"GM0395";"2010JJ00";"    2150";"    3950";"       ."
"18009";"ZW10300";"GM0395";"2011JJ00";"    1700";"    3950";"       ."
"18010";"ZW10300";"GM0395";"2012JJ00";"    1800";"    3900";"       ."
"18011";"ZW10300";"GM0395";"2013JJ00";"";"";""
"18012";"ZW10300";"GM0395";"2014JJ00";"";"";""
"18013";"ZW10300";"GM0395";"2015JJ00";"";"";""
"18014";"ZW10300";"GM0395";"2016JJ00";"";"";""
"18015";"ZW10300";"GM0395";"2017JJ00";"";"";""
"18016";"ZW10300";"GM0072";"2010JJ00";"    2150";"    3400";"       ."
"18017";"ZW10300";"GM0072";"2011JJ00";"    1700";"    3350";"       ."
"18018";"ZW10300";"GM0072";"2012JJ00";"    1850";"    3350";"       ."
"18019";"ZW10300";"GM0072";"2013JJ00";"    1900";"    3200";"       ."
"18020";"ZW10300";"GM0072";"2014JJ00";"    1400";"    3100";"       ."
"18021";"ZW10300";"GM0072";"2015JJ00";"    1520";"    2990";"       ."
"18022";"ZW10300";"GM0072";"2016JJ00";"    1650";"    2850";"       ."
"18023";"ZW10300";"GM0072";"2017JJ00";"    1480";"    2800";""
"18024";"ZW10300";"GM0244";"2010JJ00";"    2400";"    3750";"       ."
"18025";"ZW10300";"GM0244";"2011JJ00";"    1850";"    3700";"       ."
"18026";"ZW10300";"GM0244";"2012JJ00";"    2000";"    3650";"       ."
"18027";"ZW10300";"GM0244";"2013JJ00";"    2100";"    3600";"       ."
"18028";"ZW10300";"GM0244";"2014JJ00";"    1550";"    3450";"       ."
"18029";"ZW10300";"GM0244";"2015JJ00";"    1660";"    3310";"       ."
"18030";"ZW10300";"GM0244";"2016JJ00";"    1750";"    3160";"       ."
"18031";"ZW10300";"GM0244";"2017JJ00";"    1680";"    3090";""
"18032";"ZW10300";"GM0396";"2010JJ00";"    2350";"    4100";"       ."
"18033";"ZW10300";"GM0396";"2011JJ00";"    1850";"    4100";"       ."
"18034";"ZW10300";"GM0396";"2012JJ00";"    1950";"    4050";"       ."
"18035";"ZW10300";"GM0396";"2013JJ00";"    2050";"    3950";"       ."
"18036";"ZW10300";"GM0396";"2014JJ00";"    1550";"    3850";"       ."
"18037";"ZW10300";"GM0396";"2015JJ00";"    1700";"    3830";"       ."
"18038";"ZW10300";"GM0396";"2016JJ00";"    1790";"    3730";"       ."
"18039";"ZW10300";"GM0396";"2017JJ00";"    1690";"    3580";""
"18040";"ZW10300";"GM0397";"2010JJ00";"    3600";"    4450";"       ."
"18041";"ZW10300";"GM0397";"2011JJ00";"    2800";"    4400";"       ."
"18042";"ZW10300";"GM0397";"2012JJ00";"    2950";"    4450";"       ."
"18043";"ZW10300";"GM0397";"2013JJ00";"    3200";"    4450";"       ."
"18044";"ZW10300";"GM0397";"2014JJ00";"    2350";"    4300";"       ."
"18045";"ZW10300";"GM0397";"2015JJ00";"    2560";"    4220";"       ."
"18046";"ZW10300";"GM0397";"2016JJ00";"    2650";"    4170";"       ."
"18047";"ZW10300";"GM0397";"2017JJ00";"    2540";"    4080";""
"18048";"ZW10300";"GM0246";"2010JJ00";"    2450";"    3850";"       ."
"18049";"ZW10300";"GM0246";"2011JJ00";"    2000";"    3900";"       ."
"18050";"ZW10300";"GM0246";"2012JJ00";"    2100";"    3850";"       ."
"18051";"ZW10300";"GM0246";"2013JJ00";"    2150";"    3700";"       ."
"18052";"ZW10300";"GM0246";"2014JJ00";"    1600";"    3600";"       ."
"18053";"ZW10300";"GM0246";"2015JJ00";"    1600";"    3340";"       ."
"18054";"ZW10300";"GM0246";"2016JJ00";"    1760";"    3420";"       ."
"18055";"ZW10300";"GM0246";"2017JJ00";"    1710";"    3350";""
"18056";"ZW10300";"GM0074";"2010JJ00";"    2150";"    3300";"       ."
"18057";"ZW10300";"GM0074";"2011JJ00";"    1700";"    3300";"       ."
"18058";"ZW10300";"GM0074";"2012JJ00";"    1800";"    3250";"       ."
"18059";"ZW10300";"GM0074";"2013JJ00";"    1850";"    3150";"       ."
"18060";"ZW10300";"GM0074";"2014JJ00";"    1400";"    3050";"       ."
"18061";"ZW10300";"GM0074";"2015JJ00";"    1480";"    2970";"       ."
"18062";"ZW10300";"GM0074";"2016JJ00";"    1560";"    2850";"       ."
"18063";"ZW10300";"GM0074";"2017JJ00";"    1480";"    2760";""
"18064";"ZW10300";"GM0398";"2010JJ00";"    1900";"    4300";"       ."
"18065";"ZW10300";"GM0398";"2011JJ00";"    1500";"    4250";"       ."
"18066";"ZW10300";"GM0398";"2012JJ00";"    1600";"    4150";"       ."
"18067";"ZW10300";"GM0398";"2013JJ00";"    1650";"    3800";"       ."
"18068";"ZW10300";"GM0398";"2014JJ00";"    1250";"    3650";"       ."
"18069";"ZW10300";"GM0398";"2015JJ00";"    1350";"    3460";"       ."
"18070";"ZW10300";"GM0398";"2016JJ00";"    1400";"    3330";"       ."
"18071";"ZW10300";"GM0398";"2017JJ00";"    1310";"    3230";""
"18072";"ZW10300";"GM0917";"2010JJ00";"    2550";"    3850";"       ."
"18073";"ZW10300";"GM0917";"2011JJ00";"    1950";"    3800";"       ."
"18074";"ZW10300";"GM0917";"2012JJ00";"    2100";"    3800";"       ."
"18075";"ZW10300";"GM0917";"2013JJ00";"    2250";"    3750";"       ."
"18076";"ZW10300";"GM0917";"2014JJ00";"    1650";"    3600";"       ."
"18077";"ZW10300";"GM0917";"2015JJ00";"    1760";"    3470";"       ."
"18078";"ZW10300";"GM0917";"2016JJ00";"    1850";"    3420";"       ."
"18079";"ZW10300";"GM0917";"2017JJ00";"    1790";"    3370";""
"18080";"ZW10300";"GM1658";"2010JJ00";"    2550";"    4250";"       ."
"18081";"ZW10300";"GM1658";"2011JJ00";"    1950";"    4150";"       ."
"18082";"ZW10300";"GM1658";"2012JJ00";"    2050";"    4150";"       ."
"18083";"ZW10300";"GM1658";"2013JJ00";"    2200";"    4100";"       ."
"18084";"ZW10300";"GM1658";"2014JJ00";"    1650";"    3950";"       ."
"18085";"ZW10300";"GM1658";"2015JJ00";"    1760";"    3860";"       ."
"18086";"ZW10300";"GM1658";"2016JJ00";"    1800";"    3770";"       ."
"18087";"ZW10300";"GM1658";"2017JJ00";"    1730";"    3700";""
"18088";"ZW10300";"GM0399";"2010JJ00";"    2600";"    3850";"       ."
"18089";"ZW10300";"GM0399";"2011JJ00";"    2100";"    3900";"       ."
"18090";"ZW10300";"GM0399";"2012JJ00";"    2150";"    3800";"       ."
"18091";"ZW10300";"GM0399";"2013JJ00";"    2300";"    3700";"       ."
"18092";"ZW10300";"GM0399";"2014JJ00";"    1750";"    3600";"       ."
"18093";"ZW10300";"GM0399";"2015JJ00";"    1850";"    3450";"       ."
"18094";"ZW10300";"GM0399";"2016JJ00";"    1910";"    3370";"       ."
"18095";"ZW10300";"GM0399";"2017JJ00";"    1820";"    3310";""
"18096";"ZW10300";"GM0400";"2010JJ00";"    2250";"    3850";"       ."
"18097";"ZW10300";"GM0400";"2011JJ00";"    1750";"    3800";"       ."
"18098";"ZW10300";"GM0400";"2012JJ00";"    1900";"    3800";"       ."
"18099";"ZW10300";"GM0400";"2013JJ00";"    2050";"    3650";"       ."
"18100";"ZW10300";"GM0400";"2014JJ00";"    1550";"    3450";"       ."
"18101";"ZW10300";"GM0400";"2015JJ00";"    1600";"    3370";"       ."
"18102";"ZW10300";"GM0400";"2016JJ00";"    1670";"    3250";"       ."
"18103";"ZW10300";"GM0400";"2017JJ00";"    1550";"    3100";""
"18104";"ZW10300";"GM0163";"2010JJ00";"    2450";"    4000";"       ."
"18105";"ZW10300";"GM0163";"2011JJ00";"    1900";"    3900";"       ."
"18106";"ZW10300";"GM0163";"2012JJ00";"    2000";"    3900";"       ."
"18107";"ZW10300";"GM0163";"2013JJ00";"    2150";"    3850";"       ."
"18108";"ZW10300";"GM0163";"2014JJ00";"    1600";"    3650";"       ."
"18109";"ZW10300";"GM0163";"2015JJ00";"    1660";"    3500";"       ."
"18110";"ZW10300";"GM0163";"2016JJ00";"    1770";"    3450";"       ."
"18111";"ZW10300";"GM0163";"2017JJ00";"    1690";"    3380";""
"18112";"ZW10300";"GM0530";"2010JJ00";"    2150";"    4600";"       ."
"18113";"ZW10300";"GM0530";"2011JJ00";"    1700";"    4550";"       ."
"18114";"ZW10300";"GM0530";"2012JJ00";"    1750";"    4450";"       ."
"18115";"ZW10300";"GM0530";"2013JJ00";"    1850";"    4450";"       ."
"18116";"ZW10300";"GM0530";"2014JJ00";"    1400";"    4200";"       ."
"18117";"ZW10300";"GM0530";"2015JJ00";"    1500";"    4010";"       ."
"18118";"ZW10300";"GM0530";"2016JJ00";"    1560";"    4050";"       ."
"18119";"ZW10300";"GM0530";"2017JJ00";"    1490";"    3930";""
"18120";"ZW10300";"GM0794";"2010JJ00";"    2150";"    4400";"       ."
"18121";"ZW10300";"GM0794";"2011JJ00";"    1650";"    4350";"       ."
"18122";"ZW10300";"GM0794";"2012JJ00";"    1750";"    4300";"       ."
"18123";"ZW10300";"GM0794";"2013JJ00";"    1900";"    4250";"       ."
"18124";"ZW10300";"GM0794";"2014JJ00";"    1450";"    4100";"       ."
"18125";"ZW10300";"GM0794";"2015JJ00";"    1650";"    4080";"       ."
"18126";"ZW10300";"GM0794";"2016JJ00";"    1720";"    4000";"       ."
"18127";"ZW10300";"GM0794";"2017JJ00";"    1680";"    3960";""
"18128";"ZW10300";"GM0531";"2010JJ00";"    2450";"    4400";"       ."
"18129";"ZW10300";"GM0531";"2011JJ00";"    1900";"    4300";"       ."
"18130";"ZW10300";"GM0531";"2012JJ00";"    1950";"    4300";"       ."
"18131";"ZW10300";"GM0531";"2013JJ00";"    2050";"    4250";"       ."
"18132";"ZW10300";"GM0531";"2014JJ00";"    1550";"    4200";"       ."
"18133";"ZW10300";"GM0531";"2015JJ00";"    1640";"    4080";"       ."
"18134";"ZW10300";"GM0531";"2016JJ00";"    1680";"    4040";"       ."
"18135";"ZW10300";"GM0531";"2017JJ00";"    1600";"    3900";""
"18136";"ZW10300";"GM0164";"2010JJ00";"    2400";"    3750";"       ."
"18137";"ZW10300";"GM0164";"2011JJ00";"    1900";"    3750";"       ."
"18138";"ZW10300";"GM0164";"2012JJ00";"    2050";"    3700";"       ."
"18139";"ZW10300";"GM0164";"2013JJ00";"    2150";"    3650";"       ."
"18140";"ZW10300";"GM0164";"2014JJ00";"    1550";"    3500";"       ."
"18141";"ZW10300";"GM0164";"2015JJ00";"    1670";"    3430";"       ."
"18142";"ZW10300";"GM0164";"2016JJ00";"    1740";"    3360";"       ."
"18143";"ZW10300";"GM0164";"2017JJ00";"    1680";"    3290";""
"18144";"ZW10300";"GM0796";"2010JJ00";"    2450";"    4250";"       ."
"18145";"ZW10300";"GM0796";"2011JJ00";"    1950";"    4250";"       ."
"18146";"ZW10300";"GM0796";"2012JJ00";"    2050";"    4250";"       ."
"18147";"ZW10300";"GM0796";"2013JJ00";"    2150";"    4150";"       ."
"18148";"ZW10300";"GM0796";"2014JJ00";"    1600";"    4050";"       ."
"18149";"ZW10300";"GM0796";"2015JJ00";"    1730";"    3940";"       ."
"18150";"ZW10300";"GM0796";"2016JJ00";"    1780";"    3900";"       ."
"18151";"ZW10300";"GM0796";"2017JJ00";"    1710";"    3850";""
"18152";"ZW10300";"GM0252";"2010JJ00";"    2450";"    4200";"       ."
"18153";"ZW10300";"GM0252";"2011JJ00";"    1950";"    4250";"       ."
"18154";"ZW10300";"GM0252";"2012JJ00";"    2000";"    4100";"       ."
"18155";"ZW10300";"GM0252";"2013JJ00";"    2100";"    4000";"       ."
"18156";"ZW10300";"GM0252";"2014JJ00";"    1600";"    3850";"       ."
"18157";"ZW10300";"GM0252";"2015JJ00";"    1740";"    3780";"       ."
"18158";"ZW10300";"GM0252";"2016JJ00";"    1830";"    3690";"       ."
"18159";"ZW10300";"GM0252";"2017JJ00";"    1770";"    3580";""
"18160";"ZW10300";"GM0797";"2010JJ00";"    2450";"    4150";"       ."
"18161";"ZW10300";"GM0797";"2011JJ00";"    1900";"    4200";"       ."
"18162";"ZW10300";"GM0797";"2012JJ00";"    2000";"    4150";"       ."
"18163";"ZW10300";"GM0797";"2013JJ00";"    2150";"    4100";"       ."
"18164";"ZW10300";"GM0797";"2014JJ00";"    1550";"    3950";"       ."
"18165";"ZW10300";"GM0797";"2015JJ00";"    1700";"    3850";"       ."
"18166";"ZW10300";"GM0797";"2016JJ00";"    1750";"    3760";"       ."
"18167";"ZW10300";"GM0797";"2017JJ00";"    1700";"    3690";""
"18168";"ZW10300";"GM0534";"2010JJ00";"    2500";"    4250";"       ."
"18169";"ZW10300";"GM0534";"2011JJ00";"    2000";"    4250";"       ."
"18170";"ZW10300";"GM0534";"2012JJ00";"    2100";"    4150";"       ."
"18171";"ZW10300";"GM0534";"2013JJ00";"    2250";"    4150";"       ."
"18172";"ZW10300";"GM0534";"2014JJ00";"    1700";"    4050";"       ."
"18173";"ZW10300";"GM0534";"2015JJ00";"    1780";"    3950";"       ."
"18174";"ZW10300";"GM0534";"2016JJ00";"    1860";"    3870";"       ."
"18175";"ZW10300";"GM0534";"2017JJ00";"    1770";"    3770";""
"18176";"ZW10300";"GM0798";"2010JJ00";"    2500";"    4050";"       ."
"18177";"ZW10300";"GM0798";"2011JJ00";"    1850";"    4000";"       ."
"18178";"ZW10300";"GM0798";"2012JJ00";"    2050";"    3950";"       ."
"18179";"ZW10300";"GM0798";"2013JJ00";"    2100";"    3900";"       ."
"18180";"ZW10300";"GM0798";"2014JJ00";"    1550";"    3750";"       ."
"18181";"ZW10300";"GM0798";"2015JJ00";"    1670";"    3620";"       ."
"18182";"ZW10300";"GM0798";"2016JJ00";"    1710";"    3560";"       ."
"18183";"ZW10300";"GM0798";"2017JJ00";"    1640";"    3540";""
"18184";"ZW10300";"GM0402";"2010JJ00";"    3300";"    4300";"       ."
"18185";"ZW10300";"GM0402";"2011JJ00";"    2650";"    4350";"       ."
"18186";"ZW10300";"GM0402";"2012JJ00";"    2800";"    4350";"       ."
"18187";"ZW10300";"GM0402";"2013JJ00";"    3000";"    4350";"       ."
"18188";"ZW10300";"GM0402";"2014JJ00";"    2250";"    4250";"       ."
"18189";"ZW10300";"GM0402";"2015JJ00";"    2400";"    4200";"       ."
"18190";"ZW10300";"GM0402";"2016JJ00";"    2490";"    4110";"       ."
"18191";"ZW10300";"GM0402";"2017JJ00";"    2400";"    4030";""
"18192";"ZW10300";"GM1735";"2010JJ00";"    2450";"    4050";"       ."
"18193";"ZW10300";"GM1735";"2011JJ00";"    2150";"    4050";"       ."
"18194";"ZW10300";"GM1735";"2012JJ00";"    2300";"    4000";"       ."
"18195";"ZW10300";"GM1735";"2013JJ00";"    2450";"    3950";"       ."
"18196";"ZW10300";"GM1735";"2014JJ00";"    1650";"    3800";"       ."
"18197";"ZW10300";"GM1735";"2015JJ00";"    1690";"    3590";"       ."
"18198";"ZW10300";"GM1735";"2016JJ00";"    1730";"    3530";"       ."
"18199";"ZW10300";"GM1735";"2017JJ00";"    1700";"    3420";""
"18200";"ZW10300";"GM1911";"2010JJ00";"";"";""
"18201";"ZW10300";"GM1911";"2011JJ00";"";"";""
"18202";"ZW10300";"GM1911";"2012JJ00";"    1750";"    3800";"       ."
"18203";"ZW10300";"GM1911";"2013JJ00";"    1850";"    3650";"       ."
"18204";"ZW10300";"GM1911";"2014JJ00";"    1400";"    3450";"       ."
"18205";"ZW10300";"GM1911";"2015JJ00";"    1500";"    3360";"       ."
"18206";"ZW10300";"GM1911";"2016JJ00";"    1560";"    3250";"       ."
"18207";"ZW10300";"GM1911";"2017JJ00";"    1470";"    3180";""
"18208";"ZW10300";"GM0118";"2010JJ00";"    2400";"    3850";"       ."
"18209";"ZW10300";"GM0118";"2011JJ00";"    1900";"    3850";"       ."
"18210";"ZW10300";"GM0118";"2012JJ00";"    2000";"    3800";"       ."
"18211";"ZW10300";"GM0118";"2013JJ00";"    2100";"    3750";"       ."
"18212";"ZW10300";"GM0118";"2014JJ00";"    1600";"    3550";"       ."
"18213";"ZW10300";"GM0118";"2015JJ00";"    1670";"    3460";"       ."
"18214";"ZW10300";"GM0118";"2016JJ00";"    1770";"    3420";"       ."
"18215";"ZW10300";"GM0118";"2017JJ00";"    1670";"    3350";""
"18216";"ZW10300";"GM0018";"2010JJ00";"    2350";"    3650";"       ."
"18217";"ZW10300";"GM0018";"2011JJ00";"    1850";"    3600";"       ."
"18218";"ZW10300";"GM0018";"2012JJ00";"    2000";"    3550";"       ."
"18219";"ZW10300";"GM0018";"2013JJ00";"    2100";"    3500";"       ."
"18220";"ZW10300";"GM0018";"2014JJ00";"    1600";"    3350";"       ."
"18221";"ZW10300";"GM0018";"2015JJ00";"    1660";"    3210";"       ."
"18222";"ZW10300";"GM0018";"2016JJ00";"    1760";"    3120";"       ."
"18223";"ZW10300";"GM0018";"2017JJ00";"    1660";"    3000";""
"18224";"ZW10300";"GM0405";"2010JJ00";"    2150";"    4100";"       ."
"18225";"ZW10300";"GM0405";"2011JJ00";"    1700";"    4200";"       ."
"18226";"ZW10300";"GM0405";"2012JJ00";"    1800";"    4150";"       ."
"18227";"ZW10300";"GM0405";"2013JJ00";"    1900";"    3950";"       ."
"18228";"ZW10300";"GM0405";"2014JJ00";"    1450";"    3850";"       ."
"18229";"ZW10300";"GM0405";"2015JJ00";"    1560";"    3700";"       ."
"18230";"ZW10300";"GM0405";"2016JJ00";"    1620";"    3540";"       ."
"18231";"ZW10300";"GM0405";"2017JJ00";"    1550";"    3400";""
"18232";"ZW10300";"GM1507";"2010JJ00";"    2350";"    4200";"       ."
"18233";"ZW10300";"GM1507";"2011JJ00";"    1800";"    4050";"       ."
"18234";"ZW10300";"GM1507";"2012JJ00";"    1900";"    4050";"       ."
"18235";"ZW10300";"GM1507";"2013JJ00";"    2050";"    3950";"       ."
"18236";"ZW10300";"GM1507";"2014JJ00";"    1500";"    3750";"       ."
"18237";"ZW10300";"GM1507";"2015JJ00";"    1610";"    3660";"       ."
"18238";"ZW10300";"GM1507";"2016JJ00";"    1680";"    3580";"       ."
"18239";"ZW10300";"GM1507";"2017JJ00";"    1620";"    3510";""
"18240";"ZW10300";"GM0321";"2010JJ00";"    2150";"    4650";"       ."
"18241";"ZW10300";"GM0321";"2011JJ00";"    1700";"    4550";"       ."
"18242";"ZW10300";"GM0321";"2012JJ00";"    1800";"    4450";"       ."
"18243";"ZW10300";"GM0321";"2013JJ00";"    1900";"    4350";"       ."
"18244";"ZW10300";"GM0321";"2014JJ00";"    1400";"    4150";"       ."
"18245";"ZW10300";"GM0321";"2015JJ00";"    1490";"    4040";"       ."
"18246";"ZW10300";"GM0321";"2016JJ00";"    1550";"    4050";"       ."
"18247";"ZW10300";"GM0321";"2017JJ00";"    1490";"    4000";""
"18248";"ZW10300";"GM0406";"2010JJ00";"    2950";"    4250";"       ."
"18249";"ZW10300";"GM0406";"2011JJ00";"    2250";"    4200";"       ."
"18250";"ZW10300";"GM0406";"2012JJ00";"    2450";"    4200";"       ."
"18251";"ZW10300";"GM0406";"2013JJ00";"    2600";"    4100";"       ."
"18252";"ZW10300";"GM0406";"2014JJ00";"    1950";"    4000";"       ."
"18253";"ZW10300";"GM0406";"2015JJ00";"    2100";"    3980";"       ."
"18254";"ZW10300";"GM0406";"2016JJ00";"    2180";"    3910";"       ."
"18255";"ZW10300";"GM0406";"2017JJ00";"    2100";"    3870";""
"18256";"ZW10300";"GM0677";"2010JJ00";"    2100";"    3300";"       ."
"18257";"ZW10300";"GM0677";"2011JJ00";"    1600";"    3250";"       ."
"18258";"ZW10300";"GM0677";"2012JJ00";"    1700";"    3200";"       ."
"18259";"ZW10300";"GM0677";"2013JJ00";"    1900";"    3150";"       ."
"18260";"ZW10300";"GM0677";"2014JJ00";"    1400";"    3000";"       ."
"18261";"ZW10300";"GM0677";"2015JJ00";"    1490";"    2900";"       ."
"18262";"ZW10300";"GM0677";"2016JJ00";"    1550";"    2880";"       ."
"18263";"ZW10300";"GM0677";"2017JJ00";"    1460";"    2770";""
"18264";"ZW10300";"GM0353";"2010JJ00";"    2400";"    5050";"       ."
"18265";"ZW10300";"GM0353";"2011JJ00";"    1800";"    5000";"       ."
"18266";"ZW10300";"GM0353";"2012JJ00";"    1950";"    4950";"       ."
"18267";"ZW10300";"GM0353";"2013JJ00";"    2100";"    4800";"       ."
"18268";"ZW10300";"GM0353";"2014JJ00";"    1550";"    4550";"       ."
"18269";"ZW10300";"GM0353";"2015JJ00";"    1670";"    4460";"       ."
"18270";"ZW10300";"GM0353";"2016JJ00";"    1740";"    4340";"       ."
"18271";"ZW10300";"GM0353";"2017JJ00";"    1680";"    4260";""
"18272";"ZW10300";"GM1884";"2010JJ00";"    2400";"    4100";"       ."
"18273";"ZW10300";"GM1884";"2011JJ00";"    1850";"    4100";"       ."
"18274";"ZW10300";"GM1884";"2012JJ00";"    1950";"    4100";"       ."
"18275";"ZW10300";"GM1884";"2013JJ00";"    2100";"    3950";"       ."
"18276";"ZW10300";"GM1884";"2014JJ00";"    1550";"    3800";"       ."
"18277";"ZW10300";"GM1884";"2015JJ00";"    1680";"    3690";"       ."
"18278";"ZW10300";"GM1884";"2016JJ00";"    1740";"    3580";"       ."
"18279";"ZW10300";"GM1884";"2017JJ00";"    1670";"    3600";""
"18280";"ZW10300";"GM0166";"2010JJ00";"    2300";"    4100";"       ."
"18281";"ZW10300";"GM0166";"2011JJ00";"    1800";"    4100";"       ."
"18282";"ZW10300";"GM0166";"2012JJ00";"    1900";"    4050";"       ."
"18283";"ZW10300";"GM0166";"2013JJ00";"    2000";"    3950";"       ."
"18284";"ZW10300";"GM0166";"2014JJ00";"    1500";"    3800";"       ."
"18285";"ZW10300";"GM0166";"2015JJ00";"    1600";"    3660";"       ."
"18286";"ZW10300";"GM0166";"2016JJ00";"    1680";"    3600";"       ."
"18287";"ZW10300";"GM0166";"2017JJ00";"    1620";"    3560";""
"18288";"ZW10300";"GM0678";"2010JJ00";"    1950";"    3450";"       ."
"18289";"ZW10300";"GM0678";"2011JJ00";"    1500";"    3450";"       ."
"18290";"ZW10300";"GM0678";"2012JJ00";"    1600";"    3350";"       ."
"18291";"ZW10300";"GM0678";"2013JJ00";"    1750";"    3300";"       ."
"18292";"ZW10300";"GM0678";"2014JJ00";"    1300";"    3100";"       ."
"18293";"ZW10300";"GM0678";"2015JJ00";"    1390";"    3040";"       ."
"18294";"ZW10300";"GM0678";"2016JJ00";"    1430";"    2970";"       ."
